,director,country,date_added,imdbRating,imdbVotes,language,time,season,type_Movie,type_TV Show,genre,cast_shows,cast_movies
4109,0,0,2017.0,6.8,956.0,1,96 ,0,1.0,0.0,0.0,0.0,0.0
4111,0,0,2017.0,5.5,4164.0,0,91 ,0,1.0,0.0,0.0,0.0,0.0
4112,0,0,2016.0,4.9,10502.0,0,102 ,0,1.0,0.0,0.0,0.0,0.0
4113,0,0,2016.0,7.7,64.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
4114,0,0,2016.0,6.8,9858.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
4115,0,1,2016.0,7.7,1238.0,1,0,1 ,0.0,1.0,0.0,0.0,0.0
4116,0,0,2019.0,5.6,13807.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4117,0,0,2019.0,3.4,597.0,0,100 ,0,1.0,0.0,0.0,0.0,0.0
4119,0,0,2018.0,7.5,10132.0,0,81 ,0,0.0,1.0,0.0,0.0,0.0
4120,0,0,2018.0,6.6,28534.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4121,0,0,2018.0,7.5,1805.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
4122,0,1,2018.0,6.5,56193.0,1,104 ,0,1.0,0.0,0.0,0.0,0.0
4123,0,1,2018.0,7.2,3745.0,1,0,1 ,0.0,1.0,0.0,0.0,0.0
4125,0,1,2018.0,5.1,39.0,1,81 ,0,1.0,0.0,0.0,0.0,0.0
4126,0,1,2018.0,7.1,9642.0,1,98 ,0,1.0,0.0,0.0,0.0,0.0
4127,0,0,2017.0,5.6,12359.0,0,110 ,0,1.0,0.0,0.0,0.0,0.0
4129,0,1,2019.0,6.8,34.0,1,90 ,0,1.0,0.0,0.0,0.0,0.0
4131,0,1,2019.0,6.6,1107.0,1,85 ,0,0.0,1.0,0.0,0.0,0.0
4132,0,0,2019.0,7.9,245900.0,0,141 ,0,1.0,0.0,0.0,0.0,0.0
4133,0,0,2019.0,7.5,2791.0,0,140 ,0,1.0,0.0,0.0,0.0,0.0
4134,0,1,2019.0,4.4,23.0,1,92 ,0,1.0,0.0,0.0,0.0,0.0
4135,0,1,2019.0,5.9,62.0,1,87 ,0,1.0,0.0,0.0,0.0,0.0
4137,0,1,2019.0,7.4,5972.0,1,66 ,0,0.0,1.0,0.0,0.0,0.0
4138,0,0,2019.0,6.2,98980.0,0,99 ,0,1.0,0.0,0.0,0.0,0.0
4139,0,1,2019.0,6.8,967.0,1,98 ,0,0.0,1.0,0.0,0.0,0.0
4140,0,0,2019.0,7.0,412.0,0,95 ,0,0.0,1.0,0.0,0.0,0.0
4141,0,1,2019.0,7.5,18609.0,1,92 ,0,0.0,1.0,0.0,0.0,0.0
4142,0,1,2019.0,6.0,8.0,1,92 ,0,1.0,0.0,0.0,0.0,0.0
4143,0,0,2019.0,5.1,17.0,1,104 ,0,1.0,0.0,0.0,0.0,0.0
4144,0,0,2018.0,8.2,32873.0,0,100 ,0,0.0,1.0,0.0,0.0,0.0
4145,0,1,2018.0,6.8,1782.0,1,50 ,0,1.0,0.0,0.0,0.0,0.0
4147,0,1,2016.0,7.3,14290.0,0,100 ,0,1.0,0.0,0.0,0.0,0.0
4148,0,0,2016.0,6.7,476.0,0,95 ,0,1.0,0.0,0.0,0.0,0.0
4149,0,0,2016.0,6.0,460.0,0,90 ,0,1.0,0.0,0.0,0.0,0.0
4150,0,0,2016.0,5.8,3584.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
4151,0,0,2019.0,5.3,5227.0,0,92 ,0,1.0,0.0,0.0,0.0,0.0
4152,0,1,2019.0,7.7,9866.0,1,91 ,0,0.0,1.0,0.0,0.0,0.0
4153,0,0,2019.0,7.4,1589.0,1,57 ,0,1.0,0.0,0.0,0.0,0.0
4154,0,0,2019.0,6.1,11870.0,1,0,1 ,0.0,1.0,0.0,0.0,0.0
4155,0,0,2018.0,6.9,4578.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4156,0,0,2018.0,6.1,1267.0,1,31 ,0,0.0,1.0,0.0,0.0,0.0
4157,0,0,2018.0,6.9,2836.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
4158,0,1,2017.0,6.6,889.0,0,90 ,0,1.0,0.0,0.0,0.0,0.0
4159,0,0,2016.0,6.3,15865.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4160,0,0,2014.0,8.4,6906.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
4161,0,0,2019.0,5.9,1097.0,0,133 ,0,1.0,0.0,0.0,0.0,0.0
4162,0,0,2019.0,7.9,107.0,0,135 ,0,0.0,1.0,0.0,0.0,0.0
4163,0,0,2019.0,6.6,346.0,0,120 ,0,0.0,1.0,0.0,0.0,0.0
4164,0,0,2018.0,4.5,3350.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4165,0,0,2018.0,6.5,1051.0,0,118 ,0,1.0,0.0,0.0,0.0,0.0
4166,0,1,2018.0,7.2,4017.0,1,123 ,0,1.0,0.0,0.0,0.0,0.0
4167,0,0,2016.0,6.4,653.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4168,0,0,2015.0,5.5,14274.0,1,93 ,0,1.0,0.0,0.0,0.0,0.0
4169,0,1,2019.0,7.8,2216.0,1,70 ,0,1.0,0.0,0.0,0.0,0.0
4171,0,1,2019.0,7.2,15.0,1,51 ,0,1.0,0.0,0.0,0.0,0.0
4172,0,0,2019.0,5.3,92.0,1,94 ,0,1.0,0.0,0.0,0.0,0.0
4173,0,1,2019.0,7.0,1447.0,1,110 ,0,1.0,0.0,0.0,0.0,0.0
4174,0,1,2019.0,5.7,360.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4175,0,0,2019.0,6.5,2096.0,0,110 ,0,1.0,0.0,0.0,0.0,0.0
4176,0,0,2019.0,6.6,867.0,0,162 ,0,1.0,0.0,0.0,0.0,0.0
4177,0,0,2019.0,8.0,28.0,1,139 ,0,0.0,1.0,0.0,0.0,0.0
4178,0,0,2019.0,6.8,1074.0,0,130 ,0,1.0,0.0,0.0,0.0,0.0
4179,0,1,2019.0,8.0,3668.0,1,83 ,0,1.0,0.0,0.0,0.0,0.0
4180,0,0,2019.0,7.3,452.0,0,92 ,0,1.0,0.0,0.0,0.0,0.0
4181,0,1,2019.0,4.1,710.0,1,104 ,0,1.0,0.0,0.0,0.0,0.0
4182,0,1,2019.0,6.4,11010.0,1,167 ,0,1.0,0.0,0.0,0.0,0.0
4183,0,0,2019.0,6.5,3382.0,1,63 ,0,1.0,0.0,0.0,0.0,0.0
4184,0,0,2019.0,7.0,41014.0,1,52 ,0,1.0,0.0,0.0,0.0,0.0
4185,0,0,2019.0,7.4,168058.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4187,0,1,2019.0,6.6,87582.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4189,0,0,2019.0,6.3,572.0,1,145 ,0,1.0,0.0,0.0,0.0,0.0
4190,0,0,2019.0,7.3,13269.0,0,84 ,0,1.0,0.0,0.0,0.0,0.0
4191,0,1,2019.0,6.1,204677.0,1,102 ,0,1.0,0.0,0.0,0.0,0.0
4192,0,1,2019.0,7.2,34310.0,1,101 ,0,1.0,0.0,0.0,0.0,0.0
4193,0,0,2019.0,6.3,141.0,0,116 ,0,1.0,0.0,0.0,0.0,0.0
4194,0,1,2019.0,7.6,3992.0,1,96 ,0,1.0,0.0,0.0,0.0,0.0
4195,0,1,2019.0,6.7,1086.0,1,82 ,0,1.0,0.0,0.0,0.0,0.0
4197,0,0,2019.0,7.2,238777.0,0,163 ,0,1.0,0.0,0.0,0.0,0.0
4199,0,0,2019.0,6.2,51493.0,1,121 ,0,1.0,0.0,0.0,0.0,0.0
4200,0,0,2019.0,8.2,56973.0,0,154 ,0,1.0,0.0,0.0,0.0,1.0
4201,0,0,2019.0,3.0,796.0,0,127 ,0,1.0,0.0,0.0,0.0,0.0
4203,0,0,2019.0,6.2,1214.0,1,98 ,0,1.0,0.0,0.0,0.0,0.0
4204,0,0,2019.0,7.4,422.0,0,168 ,0,1.0,0.0,0.0,0.0,0.0
4205,0,0,2019.0,5.6,804.0,1,89 ,0,1.0,0.0,0.0,0.0,0.0
4207,0,0,2019.0,6.8,1351.0,0,137 ,0,1.0,0.0,0.0,0.0,0.0
4208,0,0,2019.0,7.8,1070.0,0,133 ,0,1.0,0.0,0.0,0.0,0.0
4209,0,0,2019.0,7.6,1545.0,0,125 ,0,1.0,0.0,0.0,0.0,0.0
4210,0,0,2019.0,8.6,1438.0,0,127 ,0,1.0,0.0,0.0,0.0,0.0
4211,0,0,2019.0,6.8,565.0,0,131 ,0,1.0,0.0,0.0,0.0,0.0
4213,0,1,2019.0,8.4,3643.0,1,81 ,0,1.0,0.0,0.0,0.0,0.0
4216,0,0,2019.0,3.8,246.0,1,104 ,0,1.0,0.0,0.0,0.0,0.0
4217,0,0,2019.0,6.0,185.0,1,124 ,0,1.0,0.0,0.0,0.0,0.0
4219,0,1,2019.0,6.5,52.0,1,80 ,0,0.0,1.0,0.0,0.0,0.0
4220,0,1,2019.0,7.3,626.0,1,95 ,0,1.0,0.0,0.0,0.0,0.0
4221,0,1,2019.0,6.7,934.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4222,0,1,2019.0,6.6,1034.0,1,113 ,0,1.0,0.0,0.0,0.0,0.0
4223,0,0,2019.0,5.4,73262.0,1,124 ,0,1.0,0.0,0.0,0.0,0.0
4224,0,1,2019.0,7.4,722.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4225,0,1,2019.0,7.1,246.0,1,119 ,0,1.0,0.0,0.0,0.0,0.0
4226,0,1,2019.0,8.4,2935.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4227,0,0,2019.0,7.5,1541.0,1,114 ,0,1.0,0.0,0.0,0.0,0.0
4228,0,0,2019.0,7.4,23.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4229,0,0,2019.0,8.1,3102.0,1,96 ,0,1.0,0.0,0.0,0.0,0.0
4230,0,1,2019.0,6.9,360.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4231,0,0,2019.0,6.1,473.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4232,0,0,2019.0,6.5,596.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4233,0,0,2019.0,5.8,7129.0,1,0,1 ,0.0,1.0,0.0,0.0,0.0
4234,0,0,2019.0,6.4,188129.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4235,0,1,2019.0,6.5,181295.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4236,0,0,2019.0,6.5,1359.0,1,95 ,0,1.0,0.0,0.0,0.0,0.0
4237,0,0,2019.0,7.0,239.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4238,0,1,2019.0,7.6,1539.0,1,72 ,0,1.0,0.0,0.0,0.0,0.0
4239,0,1,2019.0,2.9,460.0,1,117 ,0,1.0,0.0,0.0,0.0,0.0
4240,0,1,2019.0,5.6,1234.0,1,100 ,0,1.0,0.0,0.0,0.0,0.0
4241,0,0,2019.0,6.0,186.0,1,24 ,0,0.0,1.0,0.0,0.0,0.0
4242,0,0,2019.0,6.4,425.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4244,0,0,2018.0,6.8,115.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4245,0,0,2018.0,8.7,2349.0,0,150 ,0,1.0,0.0,0.0,0.0,0.0
4246,0,0,2018.0,8.6,2900.0,0,90 ,0,1.0,0.0,0.0,0.0,0.0
4247,0,0,2018.0,8.4,2176.0,0,101 ,0,1.0,0.0,0.0,0.0,0.0
4249,0,0,2018.0,4.3,11.0,0,88 ,0,0.0,1.0,0.0,0.0,0.0
4251,0,0,2018.0,5.9,54.0,1,79 ,0,1.0,0.0,0.0,0.0,0.0
4252,0,0,2018.0,4.0,5.0,0,92 ,0,0.0,1.0,0.0,0.0,0.0
4253,0,0,2018.0,6.8,22.0,0,90 ,0,1.0,0.0,0.0,0.0,0.0
4254,0,0,2018.0,7.3,586.0,0,86 ,0,1.0,0.0,0.0,0.0,0.0
4255,0,0,2018.0,6.7,234.0,0,90 ,0,1.0,0.0,0.0,0.0,0.0
4256,0,0,2018.0,4.6,26.0,1,108 ,0,1.0,0.0,0.0,0.0,0.0
4257,0,0,2018.0,5.9,22.0,0,97 ,0,1.0,0.0,0.0,0.0,0.0
4258,0,0,2018.0,6.1,541.0,0,92 ,0,1.0,0.0,0.0,0.0,0.0
4260,0,0,2018.0,8.3,3948.0,0,85 ,0,1.0,0.0,0.0,0.0,0.0
4261,0,0,2018.0,7.0,1980.0,0,85 ,0,1.0,0.0,0.0,0.0,0.0
4263,0,1,2018.0,6.0,295.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4264,0,0,2018.0,5.8,158.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4266,0,0,2018.0,8.1,226.0,0,131 ,0,1.0,0.0,0.0,0.0,0.0
4268,0,1,2018.0,7.2,412.0,1,134 ,0,1.0,0.0,0.0,0.0,0.0
4269,0,1,2017.0,6.7,23.0,1,85 ,0,0.0,1.0,0.0,0.0,0.0
4270,0,0,2017.0,6.3,370.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4271,0,0,2017.0,7.2,1385.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4272,0,0,2017.0,8.2,9810.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
4273,0,1,2017.0,5.4,832.0,0,101 ,0,0.0,1.0,0.0,0.0,0.0
4275,0,1,2017.0,6.2,6.0,1,56 ,0,1.0,0.0,0.0,0.0,0.0
4276,0,1,2017.0,5.3,4842.0,1,92 ,0,1.0,0.0,0.0,0.0,0.0
4277,0,0,2017.0,6.7,202.0,1,91 ,0,0.0,1.0,0.0,0.0,0.0
4278,0,1,2017.0,4.7,4025.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
4279,0,0,2017.0,8.2,668.0,1,99 ,0,0.0,1.0,0.0,0.0,0.0
4280,0,0,2017.0,7.2,272.0,1,79 ,0,1.0,0.0,0.0,0.0,0.0
4281,0,1,2017.0,7.2,4962.0,1,94 ,0,0.0,1.0,0.0,0.0,0.0
4282,0,0,2017.0,7.6,17.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
4283,0,0,2017.0,7.8,823.0,0,119 ,0,0.0,1.0,0.0,0.0,0.0
4284,0,0,2017.0,6.9,98875.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4285,0,0,2017.0,4.3,129.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4286,0,1,2016.0,4.7,7773.0,1,94 ,0,1.0,0.0,0.0,0.0,0.0
4287,0,1,2016.0,5.9,7.0,1,62 ,0,1.0,0.0,0.0,0.0,0.0
4288,0,0,2015.0,7.3,8176.0,0,123 ,0,0.0,1.0,0.0,0.0,0.0
4289,0,1,2019.0,7.9,745.0,1,93 ,0,0.0,1.0,0.0,0.0,0.0
4290,0,0,2018.0,5.3,1476.0,0,109 ,0,1.0,0.0,0.0,0.0,0.0
4291,0,1,2018.0,6.1,4334.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4293,0,0,2018.0,6.8,99224.0,1,82 ,0,1.0,0.0,0.0,0.0,0.0
4294,0,1,2017.0,5.8,12144.0,1,100 ,0,1.0,0.0,0.0,0.0,0.0
4295,0,1,2016.0,6.2,152.0,1,90 ,0,0.0,1.0,0.0,0.0,0.0
4296,0,1,2019.0,4.6,3159.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4297,0,0,2019.0,6.2,739.0,0,71 ,0,1.0,0.0,0.0,0.0,0.0
4298,0,1,2019.0,5.8,17145.0,1,97 ,0,1.0,0.0,0.0,0.0,0.0
4299,0,1,2019.0,7.0,1772.0,1,72 ,0,1.0,0.0,0.0,0.0,0.0
4300,0,1,2018.0,9.3,32998.0,1,71 ,0,0.0,1.0,0.0,0.0,0.0
4301,0,1,2018.0,3.9,972.0,1,77 ,0,1.0,0.0,0.0,0.0,0.0
4302,0,1,2016.0,7.5,8329.0,1,70 ,0,1.0,0.0,0.0,0.0,0.0
4303,0,0,2016.0,5.7,439.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4304,0,1,2019.0,7.3,227943.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4305,0,1,2018.0,8.1,367.0,1,0,1 ,0.0,1.0,0.0,0.0,0.0
4306,0,0,2017.0,7.4,10761.0,1,120 ,0,0.0,1.0,0.0,0.0,0.0
4307,0,1,2017.0,7.6,21102.0,1,124 ,0,1.0,0.0,0.0,0.0,0.0
4308,0,1,2017.0,6.9,5593.0,1,95 ,0,1.0,0.0,0.0,0.0,0.0
4309,0,1,2017.0,7.6,663.0,1,12 ,0,0.0,1.0,0.0,0.0,0.0
4310,0,1,2017.0,5.7,10.0,1,89 ,0,0.0,1.0,0.0,0.0,0.0
4311,0,1,2013.0,7.0,2730.0,1,83 ,0,1.0,0.0,0.0,0.0,0.0
4312,0,1,2019.0,4.5,294.0,1,98 ,0,1.0,0.0,0.0,0.0,0.0
4313,0,1,2018.0,7.6,8336.0,1,92 ,0,1.0,0.0,0.0,0.0,0.0
4314,0,0,2018.0,7.6,6293.0,1,164 ,0,1.0,0.0,0.0,0.0,0.0
4315,0,0,2018.0,7.2,113162.0,1,87 ,0,1.0,0.0,0.0,0.0,0.0
4317,0,1,2018.0,5.3,249.0,1,106 ,0,1.0,0.0,0.0,0.0,0.0
4318,0,0,2018.0,6.9,2328.0,0,116 ,0,0.0,1.0,0.0,0.0,0.0
4319,0,0,2018.0,7.9,10257.0,0,134 ,0,1.0,0.0,0.0,0.0,0.0
4321,0,0,2018.0,7.4,1815.0,1,118 ,0,0.0,1.0,0.0,0.0,0.0
4323,0,1,2018.0,5.4,3141.0,1,154 ,0,1.0,0.0,0.0,0.0,0.0
4324,0,1,2016.0,6.4,253.0,1,128 ,0,1.0,0.0,0.0,0.0,0.0
4325,0,0,2015.0,6.2,159.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4327,0,0,2019.0,7.1,1501.0,0,177 ,0,1.0,0.0,0.0,0.0,0.0
4329,0,1,2019.0,7.0,139657.0,1,112 ,0,0.0,1.0,0.0,0.0,0.0
4330,0,0,2019.0,6.5,49221.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4332,0,1,2018.0,5.5,3108.0,1,119 ,0,1.0,0.0,0.0,0.0,0.0
4333,0,1,2017.0,5.3,206.0,1,100 ,0,1.0,0.0,0.0,0.0,0.0
4334,0,1,2017.0,7.4,34611.0,1,92 ,0,1.0,0.0,0.0,0.0,0.0
4336,0,1,2016.0,3.7,466.0,1,97 ,0,0.0,1.0,0.0,0.0,0.0
4337,0,1,2019.0,7.1,367661.0,1,88 ,0,0.0,1.0,0.0,0.0,0.0
4338,0,0,2019.0,2.6,1115.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4339,0,1,2019.0,7.7,2997.0,1,128 ,0,0.0,1.0,0.0,0.0,0.0
4340,0,1,2018.0,3.1,37037.0,1,130 ,0,1.0,0.0,0.0,0.0,0.0
4341,0,0,2018.0,7.8,26939.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4342,0,0,2018.0,7.7,141334.0,0,98 ,0,0.0,1.0,0.0,0.0,0.0
4343,0,0,2017.0,6.2,2774.0,1,89 ,0,1.0,0.0,0.0,0.0,0.0
4344,0,0,2017.0,6.8,741.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4345,0,1,2017.0,6.3,875.0,1,88 ,0,1.0,0.0,0.0,0.0,0.0
4346,0,0,2016.0,8.6,26697.0,0,125 ,0,0.0,1.0,0.0,0.0,0.0
4347,0,1,2016.0,6.7,460.0,1,88 ,0,0.0,1.0,0.0,0.0,0.0
4348,0,0,2016.0,7.1,2987.0,0,94 ,0,0.0,1.0,0.0,0.0,0.0
4349,0,1,2016.0,6.1,665.0,1,83 ,0,0.0,1.0,0.0,0.0,0.0
4350,0,0,2015.0,7.8,9521.0,0,89 ,0,1.0,0.0,0.0,0.0,0.0
4351,0,0,2019.0,3.6,7734.0,0,118 ,0,1.0,0.0,0.0,0.0,0.0
4352,0,0,2019.0,7.8,27623.0,1,109 ,0,1.0,0.0,0.0,0.0,0.0
4353,0,0,2019.0,4.9,695.0,0,87 ,0,1.0,0.0,0.0,0.0,0.0
4354,0,1,2019.0,5.7,2271.0,1,79 ,0,1.0,0.0,0.0,0.0,0.0
4355,0,0,2019.0,6.7,3443.0,0,92 ,0,1.0,0.0,0.0,0.0,0.0
4356,0,0,2019.0,6.0,7966.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4357,0,0,2018.0,8.4,828791.0,0,103 ,0,1.0,0.0,0.0,0.0,0.0
4358,0,0,2018.0,5.9,11604.0,0,119 ,0,1.0,0.0,0.0,0.0,0.0
4359,0,0,2017.0,6.2,1491.0,0,80 ,0,1.0,0.0,0.0,0.0,0.0
4360,0,0,2017.0,7.0,53.0,0,110 ,0,0.0,1.0,0.0,0.0,0.0
4361,0,0,2017.0,9.5,95892.0,0,88 ,0,0.0,1.0,0.0,0.0,0.0
4362,0,0,2016.0,7.0,166.0,0,117 ,0,1.0,0.0,0.0,0.0,0.0
4363,0,0,2015.0,5.2,19.0,0,126 ,0,0.0,1.0,0.0,0.0,0.0
4364,0,0,2019.0,6.4,1162.0,0,115 ,0,1.0,0.0,0.0,0.0,0.0
4365,0,0,2019.0,8.0,6985.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4366,0,1,2018.0,8.0,1474.0,1,86 ,0,0.0,1.0,0.0,0.0,0.0
4368,0,0,2018.0,7.3,11.0,1,94 ,0,0.0,1.0,0.0,0.0,0.0
4369,0,0,2018.0,7.0,646.0,0,151 ,0,0.0,1.0,0.0,0.0,0.0
4370,0,1,2018.0,5.8,20309.0,1,89 ,0,1.0,0.0,0.0,0.0,0.0
4371,0,1,2018.0,7.6,33592.0,1,92 ,0,0.0,1.0,0.0,0.0,0.0
4372,0,1,2017.0,6.5,19635.0,1,92 ,0,1.0,0.0,0.0,0.0,0.0
4373,0,0,2017.0,7.5,15.0,1,0,1 ,0.0,1.0,0.0,0.0,0.0
4374,0,0,2016.0,5.9,555.0,1,91 ,0,1.0,0.0,0.0,0.0,0.0
4375,0,0,2016.0,7.4,762.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4376,0,1,2016.0,7.0,11907.0,1,172 ,0,1.0,0.0,0.0,0.0,0.0
4377,0,0,2019.0,7.5,98554.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4379,0,0,2018.0,4.4,1245.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4380,0,0,2018.0,7.6,25622.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
4382,0,0,2017.0,6.7,418.0,1,95 ,0,0.0,1.0,0.0,0.0,0.0
4383,0,1,2017.0,6.3,168241.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4384,0,1,2017.0,7.7,47.0,1,80 ,0,1.0,0.0,0.0,0.0,0.0
4385,0,0,2019.0,5.1,473.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4386,0,0,2019.0,6.2,3182.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4387,0,0,2018.0,6.8,443.0,1,67 ,0,0.0,1.0,0.0,0.0,0.0
4388,0,0,2018.0,7.3,4074.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
4389,0,1,2018.0,6.6,277884.0,1,84 ,0,1.0,0.0,0.0,0.0,0.0
4390,0,0,2018.0,6.6,2133.0,1,97 ,0,0.0,1.0,0.0,0.0,0.0
4391,0,0,2018.0,7.3,22.0,0,86 ,0,0.0,1.0,0.0,0.0,0.0
4392,0,1,2018.0,7.5,35.0,1,59 ,0,0.0,1.0,0.0,0.0,0.0
4393,0,0,2018.0,6.5,28.0,1,0,1 ,0.0,1.0,0.0,0.0,0.0
4394,0,0,2018.0,7.1,7029.0,1,58 ,0,0.0,1.0,0.0,0.0,0.0
4395,0,0,2018.0,6.8,1262.0,1,47 ,0,0.0,1.0,0.0,0.0,0.0
4396,0,0,2018.0,8.0,3225.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4397,0,0,2018.0,6.2,2085.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
4398,0,1,2018.0,4.7,1746.0,1,86 ,0,1.0,0.0,0.0,0.0,0.0
4399,0,0,2018.0,6.3,52624.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
4400,0,0,2017.0,5.5,6119.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
4401,0,0,2016.0,7.9,19.0,1,63 ,0,1.0,0.0,0.0,0.0,0.0
4404,0,0,2019.0,5.4,1169.0,1,44 ,0,0.0,1.0,0.0,0.0,0.0
4405,0,0,2019.0,6.5,12.0,1,128 ,0,1.0,0.0,0.0,0.0,0.0
4407,0,1,2019.0,7.7,15.0,1,45 ,0,1.0,0.0,0.0,0.0,0.0
4408,0,0,2019.0,6.7,59.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4409,0,0,2019.0,7.6,105720.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4410,0,0,2019.0,8.2,293114.0,0,0,1 ,0.0,1.0,0.0,0.0,0.0
4411,0,0,2018.0,4.4,7432.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4412,0,0,2018.0,4.6,845.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4414,0,1,2018.0,7.9,6324.0,1,94 ,0,0.0,1.0,0.0,0.0,0.0
4415,0,1,2018.0,7.8,759.0,1,89 ,0,1.0,0.0,0.0,0.0,0.0
4416,0,0,2018.0,5.1,212.0,0,0,1 ,1.0,0.0,0.0,0.0,0.0
4418,0,0,2017.0,3.9,926.0,0,116 ,0,1.0,0.0,0.0,0.0,0.0
4419,0,0,2017.0,8.1,4100.0,0,136 ,0,0.0,1.0,0.0,0.0,0.0
4420,0,0,2017.0,6.5,441.0,1,106 ,0,1.0,0.0,0.0,0.0,0.0
4422,0,1,2016.0,6.9,54.0,1,82 ,0,1.0,0.0,0.0,0.0,0.0
4424,0,1,2016.0,3.3,6421.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
4425,0,1,2015.0,1.6,243.0,1,93 ,0,1.0,0.0,0.0,0.0,0.0
4426,0,1,2015.0,6.3,228.0,1,84 ,0,1.0,0.0,0.0,0.0,0.0
4427,0,0,2015.0,6.4,400.0,1,85 ,0,1.0,0.0,0.0,0.0,0.0
4428,0,1,2019.0,5.9,11578.0,1,89 ,0,0.0,1.0,0.0,0.0,0.0
4430,0,1,2018.0,7.2,3265.0,1,128 ,0,1.0,0.0,0.0,0.0,0.0
4431,0,1,2018.0,7.2,217279.0,1,75 ,0,1.0,0.0,0.0,0.0,0.0
4433,0,1,2017.0,3.7,4447.0,1,32 ,0,1.0,0.0,0.0,0.0,0.0
4434,0,1,2016.0,7.6,3880.0,1,70 ,0,1.0,0.0,0.0,0.0,0.0
4435,0,1,2016.0,5.7,1095.0,1,94 ,0,0.0,1.0,0.0,0.0,0.0
4436,0,0,2016.0,5.7,9498.0,0,117 ,0,1.0,0.0,0.0,0.0,0.0
4437,0,1,2016.0,4.3,12322.0,1,0,1 ,1.0,0.0,1.0,0.0,0.0
4438,0,1,2015.0,6.5,1093.0,1,76 ,0,0.0,1.0,0.0,0.0,0.0
4439,0,1,2019.0,4.3,87.0,1,88 ,0,1.0,0.0,0.0,0.0,0.0
4440,0,1,2019.0,6.9,1086.0,1,97 ,0,0.0,1.0,0.0,0.0,0.0
4441,0,1,2018.0,4.9,510.0,1,0,1 ,1.0,0.0,0.0,0.0,0.0
